knee_angle_left,knee_angle_right,knee_angle_avg,hip_angle_left,hip_angle_right,ankle_angle_left,ankle_angle_right,back_angle,hip_hinge_angle,frontal_weight,foot_asymmetry,knee_cave_pct_left,knee_cave_pct_right,knee_over_toe_left,knee_over_toe_right,shoulder_width,hip_width,elbow_width,elbow_flare_pct,elbow_flare_angle_lateral,arm_angle_left,arm_angle_right,wrist_dev_left,wrist_dev_right,phase_code,DEPTH_INSUFFICIENT,KNEE_CAVE_LEFT,KNEE_CAVE_RIGHT,KNEE_OVER_TOE_LEFT,KNEE_OVER_TOE_RIGHT,BACK_NOT_STRAIGHT,score
84.92,74.68,79.80000000000001,63.16,109.23,75.94,51.96,6.49,109.23,0.25,0.03320001185324728,8.800672066349241,12.819347314663466,-0.031750266474457556,0.10949072913921487,0.00015594963053500166,0.22568722874985142,0.028836589958407766,18390.963947449443,13.626730405456975,135.22,84.75,0.07669876150668187,0.1257615463240105,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
112.33,99.11,105.72,59.53,129.98,115.94,174.39,75.45,59.53,0.294,0.019527329627083923,8.464883383361938,2.168382652637013,0.05428577878174423,0.023622064592881853,0.06995627501734802,0.3937080889469531,0.092394844827699,32.075135225234,8.849578829875867,77.99,92.11,0.10928203741386511,0.09424380087280104,2,LOW,NONE,NONE,MEDIUM,NONE,HIGH,55.0
61.59,61.9,61.745000000000005,73.25,58.37,116.94,129.56,0.26,65.81,0.652,0.003986460725605601,-2.6381467088202495,0.45048348799040516,0.017031329347493962,-0.02161801724139434,0.09880569172836673,0.1434189328885589,0.10285583127193154,4.099095378735184,8.24996229756207,134.53,179.09,0.08095055311165711,0.007573262964120864,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
169.69,173.66,171.675,134.17,77.09,86.59,87.27,75.21,77.09,0.25,0.0003835529512992153,7.017142935329823,13.256087200897781,-0.032944848451803566,0.07997042759275252,0.005430209413952336,0.2853971740352375,0.017721955486745822,226.35860122099848,7.83333501462526,120.01,107.86,0.11403117266110896,0.1263786781217735,1,NONE,NONE,NONE,NONE,MEDIUM,HIGH,60.0
172.17,171.46,171.815,176.53,173.66,104.77,142.65,7.4,176.53,0.1,0.0014802922988906841,-1.3430035400967266,1.1164710565524705,0.08548088059143322,-0.031249160705024037,0.005342045511666171,0.042685918152029156,0.00787003489721294,47.322498096020446,16.376644432624836,150.0,67.28,0.07463070665645533,0.14180779232996144,1,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
53.91,57.1,55.504999999999995,12.37,144.24,158.49,77.93,69.29,78.31,0.934,0.006857955305048735,2.1482791010020486,9.852486911907688,0.03746578977096504,0.013366330186856401,0.13047030135984738,0.4700577138212005,0.15585696635500956,19.4578112647596,10.294086777740553,162.45,171.89,0.04148379083346465,0.025820001774506718,3,NONE,NONE,MEDIUM,NONE,NONE,HIGH,60.0
103.9,112.59,108.245,58.99,130.69,110.59,119.99,51.53,80.54,0.601,0.018153634234390092,5.970675120602614,1.7121354089462582,0.03295418665828226,0.11343254548881487,0.11007545171418143,0.45205009343974106,0.11715102545912215,6.4279306918611985,7.397466722965207,61.08,135.07,0.0877223071149934,0.08142286904549356,2,LOW,MEDIUM,NONE,NONE,NONE,MEDIUM,65.0
166.62,172.05,169.335,155.53,152.86,101.53,95.34,24.29,153.36,0.379,0.01718090315754972,14.234521351034147,1.9858059957315155,0.08935418470233447,0.08586383043905943,0.0845275204586785,0.09940335004649781,0.11982572464964192,41.75942225611483,7.270527481590209,134.37,171.56,0.09633398961421702,0.025516866376141367,1,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
125.12,138.0,131.56,157.14,88.74,107.8,135.3,19.86,157.14,0.322,0.021574826959417814,-4.360101172873998,-1.5200054391280915,0.007447585553775615,0.013081496802698656,0.08147172999741947,0.10032446922734045,0.08526079344093018,4.650770817841629,2.706643866393004,89.32,58.31,0.12839874558476194,0.14535192415913023,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
175.49,175.7,175.595,170.24,163.99,179.87,99.82,2.07,170.24,0.1,0.009893075396325113,2.729822785055236,-0.7282302096636051,0.030812941569608843,0.10027283404695175,0.006291842764566957,0.04148205046615672,0.010258254649760157,63.04054366282613,11.294496412727785,98.67,131.45,0.13521684990654181,0.09834054589978486,1,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
127.39,125.88,126.63499999999999,146.02,63.06,153.01,111.36,51.62,104.54,0.884,0.007520236725080065,0.25968552893552155,-0.8265169769733016,0.022659270386973074,0.0340967884567811,0.18506255017135098,0.10595138134572007,0.21611712867109178,16.780584981125088,5.835040823744685,53.36,82.88,0.06948133629652598,0.12273655694953456,2,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
168.33,169.82,169.075,177.99,147.1,150.56,91.96,11.63,162.55,0.838,0.011068272392925849,-3.6459617884115945,9.632098886672946,-0.02840470691357244,0.06733031967313063,0.16731417152550832,0.09226699654290155,0.2014887395340602,20.425387578924674,9.933215114452292,146.05,79.17,0.07779634307395089,0.1101169989071582,1,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
148.67,144.52,146.595,143.36,163.32,86.66,113.13,25.11,153.34,0.956,0.01182867948873001,9.943522869292048,1.3290227202849225,0.016918695409860574,-0.021196339378430906,0.14809343695229193,0.2164762855449101,0.14429152810149704,-2.5672365562153026,7.483757482740095,150.75,133.97,0.05206360670151622,0.05394412271529314,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
109.69,98.15,103.92,56.04,139.97,175.53,98.12,10.71,139.97,0.15,0.0099431274616113,-2.205513505185813,12.638203364112071,-0.0306736250992658,0.07042045175741518,0.042569735064522995,0.3065250912313225,0.022541805338398113,-47.047344071483,7.040054720120538,95.49,159.04,0.14073432566119448,0.06012956670523306,2,LOW,NONE,NONE,NONE,MEDIUM,NONE,80.0
178.3,162.59,170.445,169.45,150.35,131.05,89.21,22.76,150.35,0.0,0.0070966745232480255,-1.8144133397098305,9.065075758868735,-0.07331414309598283,-0.03456001198106923,0.04165023284917613,0.03871935615200278,0.07856718670030738,88.63564817228026,3.34320808881954,174.61,84.27,0.017554629252633847,0.09716028755841377,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
80.83,72.85,76.84,119.46,151.12,165.41,76.15,45.61,135.29,0.969,0.007271374681198761,0.3571777726978198,9.614282228251758,-0.002246584445594002,-0.018678998039210692,0.1417576573601803,0.1196865301201373,0.16948514650624313,19.559782280834632,9.853810897302441,154.91,45.08,0.06353805020807235,0.05502324006182546,3,NONE,NONE,MEDIUM,NONE,NONE,MEDIUM,70.0
65.57,58.56,62.065,47.82,11.74,127.62,120.53,22.5,36.44,0.631,0.01649985823356792,-1.8620406847776494,-0.2001237676389711,0.04502621219202374,0.07222125439873706,0.09891729233128821,0.24906808910502126,0.0988552647399642,-0.06270651962072567,15.983486511657738,117.85,107.34,0.10343533017444495,0.08760430917938178,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
149.68,124.17,136.925,178.01,161.36,154.34,134.16,26.38,161.36,0.1,0.02723635027338034,1.4735257099522336,3.9956507973365643,0.04324254981033965,0.07456183615181416,0.005385951507646314,0.016758438104569007,0.019678788604395092,265.3725544401497,17.940848643904516,83.5,85.22,0.12032931611710485,0.10812373881574633,2,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
95.31,91.27,93.28999999999999,18.23,134.99,119.78,107.86,73.47,46.95,0.492,0.012276440042614967,-0.2921067475602168,4.2985986372866325,0.04425671775582041,-0.008773239332463212,0.08372353573423708,0.5548410248659814,0.10755015598199502,28.458688514291357,8.285955469803705,84.75,143.37,0.128419290552227,0.08778769893763749,2,LOW,NONE,MEDIUM,NONE,NONE,HIGH,55.0
78.94,72.02,75.47999999999999,69.09,70.88,124.81,178.43,7.02,69.98,0.655,0.020875467904147293,-0.5061263619527301,-0.21392232932749833,0.03274365137439189,-0.00129509849714049,0.10661239279051121,0.13436334089722132,0.1116100006277948,4.687642502409337,6.982200793868378,121.77,169.9,0.11299020048288996,0.027797067920447505,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
131.93,139.37,135.65,158.01,152.13,102.96,160.62,20.37,158.01,0.1,0.002531661422597642,-2.1825448197342,0.506276505290848,0.05832084221939321,-0.0058628222258716445,0.003078513426983842,0.04388837291322989,0.018403163892835916,497.7938485350808,13.005066516170354,135.9,134.09,0.053991685217832264,0.07367213554480256,2,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
52.57,51.83,52.2,8.05,78.11,111.21,100.91,21.65,78.11,0.25,0.027243597166068168,11.115074998617192,2.0488564196750603,0.0784317277696126,0.07747477164224581,0.003705646354959624,0.2930317914295511,0.008766530821601615,136.5722462929718,12.490685157036614,70.25,163.44,0.15663249178731942,0.04081375539992427,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
62.89,57.76,60.325,10.52,140.0,109.16,75.61,62.41,75.26,0.983,0.005144573560136978,5.49815507944384,13.361832441743736,0.006962742900537167,0.02502512175380478,0.17687317692280147,0.4548894173894137,0.1542039534136711,-12.816654228484081,13.557664979543867,156.11,152.53,0.050520366470737654,0.09741779232035075,3,NONE,MEDIUM,MEDIUM,NONE,NONE,MEDIUM,55.0
91.65,77.93,84.79,27.85,99.06,109.96,88.89,51.59,49.07,0.596,0.017030223352915153,-0.7695152711403253,7.850524493318645,0.02170290700803429,0.010440394491395777,0.10898983653360417,0.518414915288022,0.07685366246979208,-29.48547780774378,17.912964250756602,57.86,106.81,0.14966324876075532,0.09823618285515967,2,LOW,NONE,MEDIUM,NONE,NONE,MEDIUM,65.0
77.36,77.04,77.2,46.04,48.31,128.14,173.77,36.78,46.04,0.15,0.011191212301909781,1.6317073454787612,4.0152433359230795,0.10010972691951786,0.04855203121555263,0.017203384894918683,0.4468870784435473,0.03258465599462834,89.4083995310294,9.094096860325964,127.08,96.75,0.10283474379975427,0.14804128608438005,3,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
129.56,130.14,129.85,89.7,97.81,146.03,115.22,43.75,93.75,0.936,0.009825515697950093,3.364694734453205,-1.9457657861408295,0.08783987092121237,0.05778408835733684,0.15278395275538126,0.19922423398732186,0.15861899895689197,3.8191486057786848,8.651880675880085,97.88,123.41,0.10124265721142506,0.09068194976934629,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
173.2,179.91,176.555,115.45,90.45,138.02,101.21,63.52,115.45,0.331,0.0008702954099530924,2.295642260246522,8.103174671221137,0.052927101706082,0.010699157896048028,0.09098769516095195,0.02142810739484058,0.08579314757998047,-5.709066013577587,6.434001495061277,89.35,116.95,0.13807228839859875,0.1232032639713534,1,NONE,NONE,NONE,MEDIUM,NONE,HIGH,60.0
156.98,174.89,165.935,145.03,168.86,152.98,126.64,22.12,149.45,0.371,0.0075649334082933395,5.134768796230416,0.9343044274204959,0.04425503610366516,0.09302481518504946,0.0761325516001129,0.12917909580743148,0.11245314003202955,47.70704208456189,15.428307063874216,108.27,170.33,0.07958733159684406,0.013396921664688755,2,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
82.55,88.68,85.61500000000001,23.62,28.03,138.06,100.12,68.78,24.89,0.576,0.015736479895525957,3.2534862905732598,-1.2550559408046835,0.08978585570612646,0.09862438851670752,0.10727310040499921,0.13742332435134363,0.08089736392924879,-24.58746542811887,10.158833980279454,89.07,113.53,0.1328187948459238,0.13515825233987366,3,NONE,NONE,NONE,MEDIUM,MEDIUM,HIGH,45.0
88.72,90.3,89.50999999999999,162.49,157.98,150.34,116.65,73.17,160.24,0.783,0.0033938716173924632,-0.2886687674849342,-0.3498509719348175,0.01662024921342148,0.059535667836803086,0.10811671590107308,0.18758826377070148,0.11051637208190934,2.219505245638381,8.766391359017938,92.21,180.0,0.14542614192955505,0.0,3,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
74.29,72.56,73.42500000000001,24.66,149.61,77.2,76.67,66.55,87.14,0.922,0.006995352107181718,11.170523892133716,13.354360751572674,-0.04524565761457733,0.04264593222164009,0.15082542796916854,0.4137481319930716,0.15680080161467191,3.9617813295546256,14.353110817803426,90.09,160.29,0.1349746443495351,0.039360083303611404,3,NONE,MEDIUM,MEDIUM,NONE,NONE,HIGH,45.0
143.56,148.72,146.14,155.39,176.43,111.88,106.1,11.06,155.39,0.166,0.0017130967221739013,-0.28000183695331415,5.294781758389733,0.07281118990874486,-0.02058948271254757,0.0737004052032515,0.030531925007745486,0.09168755952578689,24.405773988528683,8.125580831723486,156.07,85.73,0.05427429330228606,0.11437573592667127,2,NONE,NONE,NONE,MEDIUM,NONE,NONE,85.0
116.68,116.17,116.42500000000001,100.76,113.36,141.02,104.23,18.3,100.76,0.067,0.028742680489186268,0.8589143130793342,-0.613718538874608,0.057172368019629105,0.07488946581461209,0.01824527283006383,0.0866992626576534,0.01050736825381382,-42.410462415775996,11.045968520159077,78.68,117.87,0.12485132803309673,0.12829460199656345,2,LOW,NONE,NONE,MEDIUM,MEDIUM,NONE,65.0
58.39,61.04,59.715,51.54,49.36,76.04,138.52,10.79,50.45,0.985,0.014127801011136532,13.659066016410032,2.4774857732636324,0.022442007188182123,0.05212350028916546,0.12315029622035023,0.4086909423147067,0.1282456344858487,4.13749574453437,7.1053304964588175,84.57,163.89,0.11121750301766664,0.03283939378299838,3,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
121.51,112.47,116.99000000000001,71.38,177.39,145.89,135.49,51.94,124.38,0.903,0.013383134506937622,2.306412846575939,12.465057983516449,-0.0049005725015867085,0.11064914397408765,0.16884047583205153,0.33732616524095504,0.16504332459222582,-2.248957911965851,8.92946392966497,108.66,54.88,0.11448885703142364,0.11337351366680692,2,LOW,NONE,MEDIUM,NONE,NONE,MEDIUM,65.0
83.1,70.52,76.81,46.96,62.47,120.14,81.2,25.44,50.34,0.435,0.02105079805018495,0.4927740299926653,7.358616509069426,0.052876269337027104,0.03473813648970936,0.07657410678965981,0.4376696752164377,0.08924594828359933,16.548467915855156,7.289977371434422,120.41,50.67,0.11811318357056733,0.1308748222161934,3,NONE,NONE,MEDIUM,MEDIUM,NONE,NONE,70.0
165.27,156.67,160.97,172.7,176.8,96.65,119.78,4.07,173.6,0.441,0.028845044422005306,-3.4535701168857957,6.620393052878071,0.008372590103497002,-0.004865029383859076,0.09600708059294971,0.050417924632206734,0.10082217290525075,5.015351245514943,5.179708460475645,123.62,87.21,0.09107315082251288,0.12119123660205139,1,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
78.17,94.03,86.1,53.18,68.65,84.68,101.83,19.14,68.65,0.15,0.017337169615639803,9.984694944974198,-2.1620824214299117,0.003761040670325344,0.05760109163303062,0.035007668184949714,0.42873933553706906,0.014414202636308548,-58.82558483999395,32.51371939741248,147.98,116.3,0.07409364519589401,0.06679893182476737,3,NONE,NONE,NONE,NONE,MEDIUM,NONE,85.0
163.16,171.76,167.45999999999998,172.46,155.37,138.33,122.95,16.36,163.92,0.921,0.014712903747073902,7.05668214724211,0.10199123403014099,0.061898781695793104,0.06459981027187456,0.17603954764427548,0.12859420798907895,0.1782257925765834,1.241905561314929,11.683159879194388,66.87,139.32,0.13463544058687982,0.08499914043373424,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
140.77,136.87,138.82,103.58,110.88,119.0,129.1,34.1,107.23,0.946,0.000813635165757387,0.3650670640593656,-1.485748129072062,-0.05385681537817261,0.024839184877587073,0.15194837069007333,0.19671243114573955,0.17756632482028645,16.859643847360264,10.800047138519766,73.97,93.7,0.11612817338502435,0.1031869874879825,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
136.26,137.56,136.91,117.72,129.44,82.2,76.17,52.15,123.58,0.839,0.0007070118865318831,9.314746934611106,14.274018059081989,-0.012739456858078146,0.0762263273987624,0.16789780658439302,0.08168304077444444,0.16431004595268184,-2.1368716510943866,8.297422061444937,64.49,116.77,0.09507191940206083,0.11446337567332099,2,NONE,MEDIUM,MEDIUM,NONE,NONE,MEDIUM,55.0
102.72,105.91,104.315,38.94,179.14,113.15,92.55,62.39,109.04,0.931,0.03110220688901344,0.9035653931278698,11.585544306805362,0.1138795547226153,0.03548899116200288,0.1549369371670598,0.4738380550088816,0.16485873387566197,6.4037645832020305,15.716177667063382,60.04,143.02,0.08542037009603776,0.060060280157017476,2,LOW,NONE,MEDIUM,NONE,NONE,MEDIUM,65.0
76.57,70.49,73.53,10.45,155.57,135.72,69.96,57.81,155.57,0.301,0.011348610548529536,3.9078161008488763,10.732847073257123,0.024454556913294567,-0.03154281681501819,0.08120202280680289,0.45807296897578864,0.0847479358857155,4.366779245572616,9.661390135143876,131.08,155.32,0.08703884682894225,0.0409163014495344,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
81.11,74.19,77.65,116.44,154.67,124.13,97.9,51.75,135.56,0.907,0.010117555641218856,2.872470353292794,7.069599810234051,0.06234237207917198,0.0010294464341923382,0.12424386388294972,0.14254508802539068,0.15470285956349916,24.515492941562805,8.841914702876469,76.43,180.0,0.12409981178305995,0.0,3,NONE,NONE,MEDIUM,NONE,NONE,MEDIUM,70.0
108.13,85.21,96.66999999999999,59.3,100.97,53.8,170.59,5.98,100.97,0.326,0.05013725498135835,9.47395251636815,3.22519052486695,-0.011095813674921295,0.05977067785785972,0.08002753212252511,0.36468936770310567,0.028373685042230146,-64.54509555687787,6.173370995898089,50.4,144.46,0.1224233403135172,0.04693852362435158,2,LOW,NONE,NONE,NONE,MEDIUM,NONE,80.0
140.28,149.92,145.1,156.94,78.53,102.83,41.24,54.29,156.94,0.15,0.020291377872864058,-3.425023635965835,-1.2127998684931751,0.06646656172535437,0.014155658151565054,0.011390615868643317,0.12109247442253018,0.005377719302289918,-52.788160321567986,10.383449033409383,166.64,134.48,0.06277176848474353,0.08771565295034656,2,NONE,NONE,NONE,MEDIUM,NONE,MEDIUM,70.0
177.45,179.27,178.36,164.8,169.01,157.79,118.83,17.6,166.91,0.656,0.004308029991277995,0.9137940674348477,0.11039984705030204,0.02659377638779603,0.04773985153604243,0.1144800902862797,0.12942595166349702,0.07392720871373937,-35.423523401431616,2.350296363151368,97.1,94.42,0.1313109793408756,0.1591683805886135,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
78.09,70.45,74.27000000000001,92.9,69.56,112.36,104.02,4.43,81.23,0.875,0.005477478895366872,-0.8248138966923557,3.234937978198249,-0.03474940789105474,-0.034747943503454115,0.11528989501350217,0.20638883649366124,0.156901478114701,36.09300112236679,8.711679983108443,66.07,102.69,0.14209650303579346,0.1324517403589579,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
149.83,153.52,151.675,123.86,165.63,124.77,86.62,29.26,123.86,0.202,0.031207931109941356,1.144412421685842,7.952535859442539,0.030461718990045517,-0.04810532838510617,0.05789766692598142,0.1311506313517537,0.10508895844691535,81.50810563967124,7.666591840863956,174.92,160.5,0.03531147970187465,0.08388952869556943,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
56.83,58.54,57.685,89.96,90.55,122.68,95.08,37.62,89.96,0.002,0.011328254734065624,1.757013123228618,0.7040895302814487,0.09194234854016742,0.07326920003158993,0.025502542009242624,0.060683948080275996,0.010217899369922345,-59.93380045714981,11.252861832607872,65.87,76.98,0.13202385258019234,0.13349070317332667,3,NONE,NONE,NONE,MEDIUM,MEDIUM,NONE,70.0
101.05,107.39,104.22,90.47,57.03,77.4,104.8,47.52,73.75,0.807,0.017571209724785763,12.683260185333195,0.40417293694918754,0.04784548083680856,-0.02103448994096868,0.16120671540247067,0.03896429027625192,0.14097221227806067,-12.551898395728916,9.771840391156143,141.68,90.99,0.09633743608181078,0.1323947886802616,2,LOW,MEDIUM,NONE,NONE,NONE,MEDIUM,65.0
119.62,122.78,121.2,163.88,168.33,157.73,148.74,71.83,165.0,0.502,0.0010025352689030376,-1.5705265009385627,-0.22782245410958302,-0.0017579623239793452,0.013214914396009414,0.09542491595778424,0.16267681904206555,0.1112344104102082,16.56747013475815,5.836053385918397,97.68,179.47,0.1289290306448091,0.0,2,LOW,NONE,NONE,NONE,NONE,HIGH,70.0
60.28,52.83,56.555,39.75,30.81,126.41,177.85,28.76,39.75,0.15,0.009335727249024539,-3.305772931249545,-4.107412389733711,0.00136766698695584,-0.04563880725336472,0.010373248385138811,0.33689833778898465,0.007332207898560039,-29.316183066969703,4.292316223354333,60.15,85.94,0.07700805642776987,0.1211852908511789,3,NONE,NONE,NONE,NONE,NONE,NONE,100.0
176.91,173.74,175.325,115.28,121.39,93.9,136.22,63.37,118.34,0.964,0.02882542092184781,0.6985078656220889,0.8197223319389435,0.10340169090811707,0.015578135269222693,0.17472463059082755,0.2223160944273314,0.20937568261657669,19.83180728931998,6.301054688417573,129.21,66.53,0.14022594952507483,0.10007235417830396,1,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
68.57,62.96,65.765,21.8,25.85,126.91,139.6,53.79,22.77,0.478,0.00775264890597982,3.646532729773544,-2.0225725034084374,0.10103010953866509,0.019883503138767522,0.09837669327087056,0.1086141650843635,0.0752119351751745,-23.546998100367315,18.256144869855618,113.13,107.92,0.11737317396287911,0.13055511115422402,3,NONE,NONE,NONE,MEDIUM,NONE,MEDIUM,70.0
151.63,166.29,158.95999999999998,138.37,177.05,91.93,117.94,24.62,138.37,0.287,0.00427379952328133,4.6969348285303525,2.5578204110336955,0.03013189844672559,-0.018827933077161352,0.07590993380438527,0.15725607055480384,0.053277590706545364,-29.81473170054648,9.945200339994724,62.88,88.91,0.10324715147449709,0.12975745476791745,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
171.46,175.8,173.63,173.74,160.09,110.29,123.88,4.52,169.73,0.588,0.014928753547228668,2.3018016112669515,3.864571877279399,-0.020615843196431394,-0.020145013185579763,0.11760163841050736,0.012671593336685383,0.06893954037867456,-41.37875856964675,10.542544083372789,67.58,74.5,0.1156121327313876,0.1001533993913789,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
156.46,166.71,161.585,146.16,138.22,133.74,158.29,27.4,142.19,0.965,0.0031486061994604464,4.63410008517211,-0.5898691140421408,0.0937746887533436,-0.01868842700218276,0.14857045237624833,0.13051750195239586,0.1442872038249421,-2.88297469840039,8.978206915588041,88.21,67.13,0.13729626108888093,0.12323707616953161,2,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
74.07,76.32,75.195,19.49,15.81,128.44,143.27,70.08,19.49,0.275,0.013676126844066827,5.567869466866354,1.1475387750494948,0.08964964025851402,-0.0173184867765942,0.0894290577344592,0.09041955046425787,0.1044506074238607,16.797168694323986,12.666470270353116,163.24,127.82,0.06909290288354886,0.08597944980295569,3,NONE,NONE,NONE,MEDIUM,NONE,HIGH,60.0
132.89,138.57,135.73,120.38,117.03,160.99,130.47,21.22,120.38,0.25,0.006638714757358444,-3.1027449224626134,0.37856736733377083,-0.02671994330218347,-0.03150772634877819,0.009418655517714924,0.21156429783723274,0.00635836287306768,-32.49182050337591,12.99129952230455,114.69,95.59,0.12192967473891836,0.13397406797364048,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
78.79,80.79,79.79,81.91,51.78,140.53,116.63,33.97,66.84,0.865,0.00035577545721032777,11.72598502676756,-4.940651458062407,0.10977022377890733,-0.0067701642324939915,0.1941626199704578,0.08153519285641442,0.1733478443672023,-10.720279529820164,6.200527428108001,127.01,159.08,0.0801638026712364,0.028907981849850328,3,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
108.85,131.15,120.0,73.11,94.25,110.87,92.67,41.76,73.11,0.167,0.0017693294668832404,1.7357398529098622,-3.3679923129395384,0.057958798518898735,0.07102197975166791,0.0625933920026438,0.4684266031809987,0.009703943776772195,-84.49685587200271,10.446778749582998,156.82,68.37,0.09285610020685431,0.10135482494733034,2,LOW,NONE,NONE,MEDIUM,MEDIUM,NONE,65.0
131.39,135.51,133.45,85.23,73.62,94.55,127.94,67.26,85.23,0.266,0.012254636018580012,7.557601188394697,-1.2076504138458843,0.010393682471254273,-0.04046343171012923,0.08574543570386228,0.03210230716379919,0.06441841799589099,-24.872481587974075,11.454516272473443,71.81,67.78,0.12621816581332412,0.10929995372821055,2,NONE,NONE,NONE,NONE,NONE,HIGH,75.0
55.59,62.01,58.8,35.15,40.31,176.59,114.63,9.06,37.73,0.835,0.01006431992008483,5.382629400365769,3.2737012611934735,0.07538600950499924,-0.004843526773209983,0.12699098147145388,0.5166961425720684,0.12156883093021381,-4.269713076009972,14.235369995444788,88.4,134.18,0.15300298049164485,0.07820136511462472,3,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
164.46,162.44,163.45,160.19,163.96,81.52,114.89,23.52,163.18,0.411,0.007972105455128164,13.51058460700687,1.7801546194201268,0.0505357889593645,0.09739669533737283,0.09642919199892364,0.04394861294903207,0.07749075579108111,-19.63973337871992,8.200933035641647,140.86,114.94,0.0967344653302935,0.11329645696049029,1,NONE,MEDIUM,NONE,MEDIUM,MEDIUM,NONE,55.0
124.96,117.76,121.36,114.3,94.73,128.26,162.34,13.48,108.83,0.559,0.00961652490197995,-3.073621706840629,-2.027677421633023,0.00206277991947712,-0.01716447025060519,0.13312247910577168,0.14055738903220988,0.13320478367710276,0.06182620086700491,17.667406328311436,63.49,77.86,0.09253700685115118,0.1464563309580008,2,LOW,NONE,NONE,NONE,NONE,NONE,95.0
129.8,142.27,136.03500000000003,114.0,115.85,114.83,173.15,2.14,114.92,0.922,0.011099138687535981,3.007324244006704,2.1919063939249694,0.056440734883106414,0.030716334976159998,0.15465130207747518,0.43944892518383405,0.10720019010655574,-30.682646271641485,3.3865387492054833,133.6,154.48,0.09229107975499679,0.05163675817620261,2,NONE,NONE,NONE,NONE,NONE,NONE,100.0
81.43,82.66,82.045,26.13,29.14,123.74,145.19,58.58,27.05,0.614,0.006363464028306787,1.213290595102845,-1.489088501160174,0.08146672763826546,-0.03752879001615628,0.10729431121715466,0.15240901029949172,0.09014290111964901,-15.985386273455484,8.320883725231958,140.04,82.5,0.07485123475206307,0.11922882464472184,3,NONE,NONE,NONE,NONE,NONE,MEDIUM,85.0
177.44,170.07,173.755,164.59,175.78,171.7,142.25,17.76,164.59,0.144,0.007010592437705854,-0.07490320247826032,0.6483990822165442,-0.005235297032851471,0.03937036006522221,0.004347971405837314,0.07767034228362496,0.022571896620574683,419.13627100378505,9.418648111774758,100.0,70.73,0.10469969477298757,0.09217481182484877,1,NONE,NONE,NONE,NONE,NONE,NONE,100.0
69.08,69.02,69.05,1.46,87.82,104.67,150.2,61.58,22.96,0.498,0.00340111670280685,0.07849990124759731,3.0719287739025436,0.07557011060092994,0.01745919355599823,0.10314855177749782,0.484994383254347,0.11194809846533493,8.530945453135057,10.303183665456057,104.14,105.03,0.09886007226774429,0.10157496127101995,3,NONE,NONE,NONE,MEDIUM,NONE,MEDIUM,70.0
168.01,174.73,171.37,175.74,138.64,118.53,84.73,16.9,157.19,0.783,0.0010160753442556292,-0.49495811273508883,6.929703250828223,0.051848785660328356,-0.026782680929839597,0.1507387612964199,0.03669139062263965,0.14534416380181425,-3.5787726051413156,3.981649438900615,92.35,134.41,0.1464211884058158,0.09338337167753474,1,NONE,NONE,MEDIUM,NONE,NONE,NONE,85.0
163.38,177.04,170.20999999999998,171.38,147.74,115.9,102.67,36.69,165.26,0.518,0.000638540006569932,4.2050381853421195,-2.700076952881647,0.027593893943305248,0.040039693377271424,0.12009426425258729,0.08492761471439969,0.12059873588166692,0.420063049821099,14.671010432418173,163.99,96.38,0.0416054696999405,0.12003881674105232,1,NONE,MEDIUM,NONE,NONE,NONE,NONE,85.0
